objectid,arastirmaci,eser_adi,muellif_adi,muellif_meslegi,muellif_olum,muellif_aile,muellif_memleketi,padisah_donemi,telif_tarih,eser_dili,eser_alt_turu,yazin_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_dili,baglantili_eser_tarihi,cilt_sayisi,takdim_hediye,tarihsel_kapsam,tematik_kapsam,kaynak,ilave_notlar,sayfa_no
tabib_0336,,Baytar-nâme,Mehmed ibn-i İskender Edirnevî,Baytar,,,,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 50. sırasındaki eserdir.,242
tabib_0337,,Dürr-i Meknûn,Dervîş Mehmed ibn-i Şeyh Ahmed Ankaravî,Osmanlı âlim ve tabibi,,,,,,Türkçe,,,,,,,,,,,42 babdır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 51. sırasındaki eserdir.,242
tabib_0338,,Risale-i Hacemiyye,Mehmed ibn-i Mahmud,Osmanlı âlim ve tabibi,,,,,1170 senesinde,Türkçe,,,,,,,,,,,4 babdır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 52. sırasındaki eserdir.,242
tabib_0339,,Kitab-ı Tıb,Abdülvahhab Efendi,Osmanlı âlim ve tabibi,,,,,,Eski Türkçe,,,,,,,,,,,On makale üzerine tertîb edilmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Listenin 53. sırasındaki eserdir.,242
tabib_0340,,,Kutbuddin Efendi,Baş-tabib,,,,Fatih Sultan Mehmed,,,,,,,,,,,,,Osmanlı Sultanları zamanındaki baş-tabiblerin fihristi: Fatih Sultan Mehmed devri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0341,,,Mühtedî Yâkub,Baş-tabib,"889 (1484), vefat etmiştir",,,Sultan İkinci Bâyezid,,,,,,,,,,,,,Sultan İkinci Bâyezid zamanı 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Sonradan vezir olmuştur.,243
tabib_0342,,,Şirvanîzâde Şükrullah Efendi,Baş-tabib,,,,Sultan İkinci Bâyezid,,,,,,,,,,,,,Sultan İkinci Bâyezid zamanı 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0343,,,İzmir'li Mehmed Muhyiddin Çelebi,Baş-tabib,"910 (1504), vefat etmiştir",,,Sultan İkinci Bâyezid,889 (1484)'da tayin edilmiş,,,,,,,,,,,,Sultan İkinci Bâyezid zamanı 3. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0344,,,Hacı Hakîm,Baş-tabib,"913 (1507), vefat etmiştir",,,Sultan İkinci Bâyezid,Tayini 910 (1504),,,,,,,,,,,,Sultan İkinci Bâyezid zamanı 4. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0345,,,Ahî Çelebi (Mehmed Efendi ibn-i Kemal Tebrizî),Baş-tabib,,,,Sultan İkinci Bâyezid,,,,,,,,,,,,,Sultan İkinci Bâyezid zamanı 5. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0346,,,Kaysunîzâde Bedreddin,Baş-tabib,"920 (1514), vefat etmiştir, kabri Sütlüce Camii civarındadır",,,Sultan İkinci Bâyezid,Tayini 913 (1507),,,,,,,,,,,,Sultan İkinci Bâyezid zamanı 6. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0347,,,Sinânüddin Yusuf Efendi,Baş-tabib,"951 (1544), irtihal etmiştir",,,Yavuz Sultan Selim,Nasbı Rebiulevvel 918 (1512),,,,,,,,,,,,Yavuz Sultan Selim devri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0348,,,Ahî Çelebi Mehmed Efendi ibn-i Kemal Tebrizî (2. defa),Baş-tabib,,,,Yavuz Sultan Selim,Tayini 920 (1514),,,,,,,,,,,,Yavuz Sultan Selim devri 2. baş-tabib (ikinci defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0349,,,Ahî Çelebi Mehmed Efendi ibn-i Kemal Tebrizî (3. defa),Baş-tabib,"930 (1524), irtihali, Mısır'da İmam-ı Şâfiî Camii'nde medfundur",,,Yavuz Sultan Selim,,,,,,,,,,,,,Yavuz Sultan Selim devri 3. baş-tabib (üçüncü defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0350,,,Mehmed Çelebi,Baş-tabib,"970 (1562), vefatı",,,Kanunî Sultan Süleyman,Tayini 951 (1544),,,,,,,,,,,,Kanunî Sultan Süleyman devri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0351,,,Seyyid Mehmed ibn-i Seyyid Ahmed İznikî,Baş-tabib,"973 (1565), irtihal etmiş, Şeyh Vefâ dairesinde medfundur",,,Kanunî Sultan Süleyman,,,,,,,,,,,,,Kanunî Sultan Süleyman devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0352,,,Kaysunîzâde Bedreddin Mahmud,Baş-tabib,"Safer 976 (1568), irtihali, Hasköy'de medfundur",,,Sultan İkinci Selim,Tayini 970 (1562),,,,,,,,,,,,Sultan İkinci Selim zamanı 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,243
tabib_0353,,,Garsuddinzâde Şemseddin,Baş-tabib,,,,Sultan İkinci Selim,,,,,,,,,,,,,Sultan İkinci Selim zamanı 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Devamı sayfa 244'te.,243
tabib_0354,,,Bekir-zâde Mehmed Efendi,Baş-tabib,İrtihali 1029 (1620),,,Üçüncü Murad,"Tayini 982 (1574), azli 992 (1584)",,,,,,,,,,,,Üçüncü Murad devri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",1020 (1611)'de tekaüt edilmiştir.,244
tabib_0355,,,Kaysunîzâde Mehmed Efendi,Baş-tabib,"İrtihali 1020 (1611), mezarı Sütlüce'de kendi mescidi civarındadır",,,Üçüncü Murad,Tayini 1020 (1611),,,,,,,,,,,,Üçüncü Murad devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0356,,,Kaysunîzâde Mahmud,Baş-tabib,,,,Üçüncü Murad,"Tayini 1020 (1611), azli 1026 (1617)",,,,,,,,,,,,Üçüncü Murad devri 3. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0357,,,Galata'lı Seyyid Mehmed Efendi,Baş-tabib,,,,Sultan Birinci Ahmed,,,,,,,,,,,,,Sultan Birinci Ahmed devri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0358,,,Hekîmzâde Mûsâ Efendi,Baş-tabib,,,,Sultan Birinci Ahmed,"Tayini 1026 (1617), azli 1031 (1622)",,,,,,,,,,,,Sultan Birinci Ahmed devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0359,,,Çelebi Emîr Efendi (Seyyid Mehmed Tabîb),Baş-tabib,,,,Sultan İkinci Osman,"Tayini 1031 (1622), azli Rebiulevvel 1048 (1638)",,,,,,,,,,,,Sultan İkinci Osman devri baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Sultan Dördüncü Murad tarafından idam edilmiştir.,244
tabib_0360,,,Çelebi Zeyne'l-Âbidîn,Baş-tabib,İrtihâli Zilhicce 1054 (1644),,,Sultan Dördüncü Murad,"Tayini 1048 (1638), azli 1054 (1644)",,,,,,,,,,,,Sultan Dördüncü Murad devri baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0361,,,Hekîmzâde Mûsâ Efendi (İkinci defa),Baş-tabib,İrtihali Rebiulevvel 1056 (1646),,,Sultan Birinci İbrahim,Tayini Zilhicce 1054 (1644),,,,,,,,,,,,Sultan Birinci İbrahim devri 1. baş-tabib (ikinci defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Birinci defa olarak Anadolu pâyesi almıştır.,244
tabib_0362,,,Cemalzâde Mehmed Efendi,Baş-tabib,,,,Sultan Birinci İbrahim,"Tayini Rebiulevvel 1056 (1646), azli Safer 1057 (1647)",,,,,,,,,,,,Sultan Birinci İbrahim devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0363,,,Sakız'lı İsa Efendi,Baş-tabib,,,,Sultan Birinci İbrahim,"Tayini Safer 1057 (1647), azli Rebiulevvel 1057 (1647)",,,,,,,,,,,,Sultan Birinci İbrahim devri 3. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0364,,,Cemalzâde Mehmed Efendi (İkinci defa),Baş-tabib,,,,Sultan Birinci İbrahim,"Tayini Rebiulâhir 1057 (1647), azli Cemaziyelâhir 1057 (1647)",,,,,,,,,,,,Sultan Birinci İbrahim devri 4. baş-tabib (ikinci defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0365,,,Sakızlı İsa Efendi (İkinci defa),Baş-tabib,,,,Sultan Birinci İbrahim,"Tayini Cumadelâhir 1057 (1647), azli Cumadelâhir 1057 (1647)",,,,,,,,,,,,Sultan Birinci İbrahim devri 5. baş-tabib (ikinci defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0366,,,Cemalzâde Mehmed Efendi (Üçüncü defa),Baş-tabib,,,,Sultan Birinci İbrahim,"Tayini Cumadelâhir 1057 (1647), azli Şevval 1057 (1647)",,,,,,,,,,,,Sultan Birinci İbrahim devri 6. baş-tabib (üçüncü defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,244
tabib_0367,,,Sakız'lı İsa Efendi (Üçüncü defa),Baş-tabib,,,,Sultan Birinci İbrahim,"Tayini Şevval 1057 (1647), azli Zilka'de 1057 (1647)",,,,,,,,,,,,Sultan Birinci İbrahim devri 7. baş-tabib (üçüncü defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Devamı sayfa 245'te.,244
tabib_0368,,,Cemalzâde Mehmed Efendi (Dördüncü defa),Baş-tabib,,,,Sultan Birinci İbrahim,"Tayini Zilka'de 1057 (1647), azli Zilka'de 1057 (1647)",,,,,,,,,,,,Sultan Birinci İbrahim devri 8. baş-tabib (dördüncü defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0369,,,Sakızlı İsa Efendi (Dördüncü defa),Baş-tabib,Vefatı Şevval 1059 (1649),,,Sultan Birinci İbrahim,"Tayini Zilka'de 1057 (1647), azli Receb 1058 (1648)",,,,,,,,,,,,Sultan Birinci İbrahim devri 9. baş-tabib (dördüncü defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0370,,,Cemalzâde Mehmed Efendi (Beşinci defa),Baş-tabib,Vefatı Şevval 1066 (1656),,,Sultan Dördüncü Mehmed Han,"Tayini Receb 1058 (1648), azli Şevval 1066 (1656)",,,,,,,,,,,,Sultan Dördüncü Mehmed Han devri 1. baş-tabib (beşinci defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0371,,,Çelebi Salih Efendi,Baş-tabib,"Vefatı Rebiulâhir 1080 (1669), Yenişehir'de medfundur",,,Sultan Dördüncü Mehmed Han,"Tayini Şevval 1066 (1656), azli 1080 (1669)",,,,,,,,,,,,Sultan Dördüncü Mehmed Han devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0372,,,Hayatîzâde Mustafa Feyzî Efendi,Baş-tabib,Vefatı Safer 1103 (1692),,,Sultan İkinci Süleyman ve Sultan İkinci Ahmed,"Tayini Rebiulâhir 1080 (1669), azli Safer 1103 (1692)",,,,,,,,,,,,Sultan İkinci Süleyman ve Sultan İkinci Ahmed devirleri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0373,,,Mihaliç'li Hasan Efendi,Baş-tabib,Vefatı Şevval 1118 (1706),,,Sultan İkinci Süleyman ve Sultan İkinci Ahmed,"Tayini Safer 1103 (1692), azli Cemaziyelevvel 1105 (1693)",,,,,,,,,,,,Sultan İkinci Süleyman ve Sultan İkinci Ahmed devirleri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0374,,,Mağribî es-Seyyid Yusuf Efendi,Baş-tabib,,,,Sultan İkinci Süleyman ve Sultan İkinci Ahmed,"Tayini 1100 (1689), azli 1105 (1693)",,,,,,,,,,,,Sultan İkinci Süleyman ve Sultan İkinci Ahmed devirleri 3. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0375,,,Müderris Mahmud Efendi,Baş-tabib,Vefatı Şevval 1118 (1706),,,Sultan İkinci Süleyman ve Sultan İkinci Ahmed,"Tayini 1105 (1693), azli Cumadelûlâ 1106 (1694)",,,,,,,,,,,,Sultan İkinci Süleyman ve Sultan İkinci Ahmed devirleri 4. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0376,,,Mühtedî Nuh Efendi,Baş-tabib,"Vefatı Şevval 1119 (1707), Kocamustafapaşa Medresesinde Ali Paşa'nın yanında medfundur",,,Sultan İkinci Mustafa ve Sultan Üçüncü Ahmed,"Tayini Cemaziyelevvel 1106 (1694), azli Receb 1119 (1707)",,,,,,,,,,,,Sultan İkinci Mustafa ve Sultan Üçüncü Ahmed devirleri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0377,,,Yenibahçeli Mehmed Efendi,Baş-tabib,"Vefatı Safer 1136 (1724), Şam'da medfundur",,,Sultan İkinci Mustafa ve Sultan Üçüncü Ahmed,"Tayini Receb 1119 (1707), azli Safer 1127 (1715)",,,,,,,,,,,,Sultan İkinci Mustafa ve Sultan Üçüncü Ahmed devirleri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0378,,,Ömer Efendi,Baş-tabib,"Vefatı Cemaziyelevvel 1136 (1724), Molla Gürânî'de medfundur",,,Sultan İkinci Mustafa ve Sultan Üçüncü Ahmed,"Tayini Safer 1127 (1715), azli Cumadelûlâ 1136 (1724)",,,,,,,,,,,,Sultan İkinci Mustafa ve Sultan Üçüncü Ahmed devirleri 3. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0379,,,Hayatîzâde Mustafa Feyzî Efendi (İkinci defa),Baş-tabib,"Vefatı 1151 (1738), kabri Eyyüb Sultan'dadır",,,Sultan Birinci Mahmud Han,"Tayini Cemaziyelevvel 1136 (1724), azli Zilhicce 1148 (1735)",,,,,,,,,,,,Sultan Birinci Mahmud Han devri 1. baş-tabib (ikinci defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,245
tabib_0380,,,Hayatîzâde Mehmed Emîn Efendi,Baş-tabib,,,,Sultan Birinci Mahmud Han,"Tayini Zilhicce 1148 (1735), azli 1159 (1746)",,,,,,,,,,,,Sultan Birinci Mahmud Han devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Sonradan Şeyhülislâm olmuştur. Devamı sayfa 246'da.,245
tabib_0381,,,Hayatîzâde Mehmed Saîd Efendi,Baş-tabib,,,,Sultan Birinci Mahmud Han,"Tayini 1159 (1746), azli aynı yıldadır",,,,,,,,,,,,Sultan Birinci Mahmud Han devri 3. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0382,,,Müneccimbaşı Ahmed Efendi,Baş-tabib,Vefatı 1163 (1750),,,Sultan Birinci Mahmud Han,"Tayini 1159 (1746), azli 1161 (1748)",,,,,,,,,,,,Sultan Birinci Mahmud Han devri 4. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0383,,,Hayatîzâde Mehmed Saîd Efendi (İkinci defa),Baş-tabib,"Vefatı 1171 (1757), Taif'de medfundur",,,Sultan Üçüncü Osman Han,"Tayini 1161 (1748), azli Cemaziyelevvel 1168 (1754)",,,,,,,,,,,,Sultan Üçüncü Osman Han devri 1. baş-tabib (ikinci defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0384,,,Çelebi Mustafa Efendi,Baş-tabib,"Vefatı 1171 (1757), Midilli'de medfundur",,,Sultan Üçüncü Osman Han,"Tayini Cemaziyelevvel 1168 (1754), azli Safer 1171 (1757)",,,,,,,,,,,,Sultan Üçüncü Osman Han devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0385,,,Mehmed Ârif Efendi,Baş-tabib,,,,Sultan Üçüncü Mustafa Han,"Tayini Safer 1171 (1757), azli 1171 (1757)",,,,,,,,,,,,Sultan Üçüncü Mustafa Han devri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0386,,,Kâtibzâde Mehmed Refi' Efendi,Baş-tabib,Vefatı 1182 (1769),,,Sultan Üçüncü Mustafa Han,"Tayini 1171 (1757), azli Rebiulâhir 1182 (1769)",,,,,,,,,,,,Sultan Üçüncü Mustafa Han devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0387,,,Mehmed Emîn Efendi,Baş-tabib,,,,Sultan Üçüncü Mustafa Han,"Tayini Rebiulâhir 1183 (1769), azli Zilhicce 1187 (1774)",,,,,,,,,,,,Sultan Üçüncü Mustafa Han devri 3. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0388,,,Mehmed Ârif Efendi (İkinci defa),Baş-tabib,,,,Sultan Birinci Abdülhamid Han,"Tayini Zilhicce 1187 (1774), azli Zilka'de 1189 (1775)",,,,,,,,,,,,Sultan Birinci Abdülhamid Han devri 1. baş-tabib (ikinci defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0389,,,Haccızâde Abdülâziz Efendi,Baş-tabib,"Vefatı 1197 (1783), İstanköy'de medfundur",,,Sultan Birinci Abdülhamid Han,"Tayini Zilka'de 1189 (1775), azli 1190 (1776)",,,,,,,,,,,,Sultan Birinci Abdülhamid Han devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0390,,,Mehmed Ârif Efendi (Üçüncü defa),Baş-tabib,"Vefatı Safer 1197 (1783), Sultan Selîm civarında medfundur",,,Sultan Birinci Abdülhamid Han,"Tayini 1190 (1776), azli Safer 1197 (1783)",,,,,,,,,,,,Sultan Birinci Abdülhamid Han devri 3. baş-tabib (üçüncü defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0391,,,Hafız Hayrullah Efendi,Baş-tabib,"Vefatı 1210 (1796), Üsküdar'da Nasuhî Dergâhı'nda medfundur",,,Sultan Birinci Abdülhamid Han,"Tayini Safer 1197 (1783), azli Rebiulevvel 1200 (1786)",,,,,,,,,,,,Sultan Birinci Abdülhamid Han devri 4. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,246
tabib_0392,,,Gevrekzâde Hasan Efendi,Baş-tabib,"Vefatı 1216 (1801), kabri Eyyüb'de Şerifzâde Mehmed Molla civarındadır",,,Sultan Üçüncü Selîm Han,"Tayini Rebiulevvel 1200 (1786), azli Zilhicce 1203 (1789)",,,,,,,,,,,,Sultan Üçüncü Selîm Han devri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Müşarünileyh Abdülhamid zamanında da hekîmbaşılık yapmıştır.,246
tabib_0393,,,Mehmed Sadık Efendi,Baş-tabib,"Vefatı Şevval 1215 (1800), Üsküdar'da Nasuhî Tekkesinde medfundur",,,Sultan Üçüncü Selîm Han,"Tayini Zilhicce 1203 (1789), azli Şaban 1211 (1796)",,,,,,,,,,,,Sultan Üçüncü Selîm Han devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",Devamı sayfa 247'de.,246
tabib_0394,,,Lokman Naîm Efendi,Baş-tabib,"Vefatı Zilkade 1220 (1805), kabri Selimiye'dedir",,,Sultan Üçüncü Selîm Han,"Tayini Şaban 1211 (1796), azli Safer 1218 (1803)",,,,,,,,,,,,Sultan Üçüncü Selîm Han devri 3. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,247
tabib_0395,,,Mustafa Behçet Efendi,Baş-tabib,,,,Sultan Dördüncü Mustafa,"Tayini Safer 1218 (1803), azli Cemaziyelâhir 1222 (1807)",,,,,,,,,,,,Sultan Dördüncü Mustafa devri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,247
tabib_0396,,,Tuğcuzâde Abdülkadir Efendi,Baş-tabib,Vefatı Safer 1231 (1816),,,Sultan Dördüncü Mustafa,"Tayini Cemaziyelâhir 1222 (1807), azli Cemaziyelevvel 1223 (1808)",,,,,,,,,,,,Sultan Dördüncü Mustafa devri 2. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,247
tabib_0397,,,Lokmanzâde Mes'ud Efendi,Baş-tabib,Vefatı Muharrem 1236 (1821),,,Sultan İkinci Mahmud Han,"Tayini Cemaziyelevvel 1223 (1808), azli Zilhicce 1232 (1817)",,,,,,,,,,,,Sultan İkinci Mahmud Han devri 1. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,247
tabib_0398,,,Mustafa Bahcet Efendi (İkinci defa),Baş-tabib,,,,Sultan İkinci Mahmud Han,"Tayini Zilhicce 1232 (1817), azli Receb 1237 (1822)",,,,,,,,,,,,Sultan İkinci Mahmud Han devri 2. baş-tabib (ikinci defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,247
tabib_0399,,,Benderiklizâde Mustafa Mehmed Saîd Efendi,Baş-tabib,Haydarpaşa'da medfundur,,,Sultan İkinci Mahmud Han,"Tayini Receb 1237 (1822), azli Zilhicce 1238 (1823)",,,,,,,,,,,,Sultan İkinci Mahmud Han devri 3. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,247
tabib_0400,,,Mustafa Behcet Efendi (Üçüncü defa),Baş-tabib,Üsküdar'da Nasuhî Tekkesinde medfundur,,,Sultan İkinci Mahmud Han,"Tayini Zilhicce 1238 (1823), azli Zilkade 1249 (1833)",,,,,,,,,,,,Sultan İkinci Mahmud Han devri 4. baş-tabib (üçüncü defa).,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,247
tabib_0401,,,Abdülhak Efendi,Baş-tabib,,,,Sultan İkinci Mahmud Han,"Tayini Zilkade 1249 (1833), azli Zilkade 1252 (1836)",,,,,,,,,,,,Sultan İkinci Mahmud Han devri 5. baş-tabib.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,247
tabib_0402,,,Ahmed Necîb Efendi,Baş-tabib,,,,Sultan İkinci Mahmud Han,"Tayini Zilkade 1252 (1836), azli Zilka'de 1255 (1839)",,,,,,,,,,,,Sultan İkinci Mahmud Han devri 6. baş-tabib. Bu liste ile Tabibler Faslı sona ermektedir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Tabibler Faslı",,247
