objectid,arastirmaci,eser_adi,muellif_adi,muellif_meslegi,muellif_olum,muellif_aile,muellif_memleketi,padisah_donemi,telif_tarih,eser_dili,eser_alt_turu,yazin_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_dili,baglantili_eser_tarihi,cilt_sayisi,takdim_hediye,tarihsel_kapsam,tematik_kapsam,kaynak,ilave_notlar,sayfa_no
riyaziye_0258,,Usûl-ü Hendese-i Cedîde,Nuri Paşa «Taşcızâde»,Erkân-ı harb; 1268 (1852) tarihinde Mühendishane-i Berrî-i Hümâyundan şehadetname ile mezun olan zeki erkân-ı harblerdendir; Harbiye Mektebi ders nezaretinde bulunmuştur,1307 (1891) tarihinde vefat etmiş ve Edirnekapı'da defnedilmiştir,,İstanbul'un Eyyüb semtindendir,,,,hendese,telif,,,,,,,,,Askerî mekteblerde uzun müddet okutulmuştur.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",İstanbul'un Eyyüb semtindendir. Riyazî ilimlerde derin ihtisası herkesçe teslim edilmiş bir zattı.,285
riyaziye_0259,,Cebr-i A'lâ Mecmuası,Nuri Paşa «Taşcızâde»,Erkân-ı harb,1307 (1891) tarihinde vefat etmiştir,,İstanbul'un Eyyüb semtindendir,,,,cebir,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Basılmamıştır. Müellif, Bursa Askerî İdadîsinde (Lisesinde) talebeliği zamanında bu mecmuadan okumuş ve istifade etmiştir. Said Paşa ile Londra'da tahsilde beraber bulunmuştur.",285
riyaziye_0260,,Temamî ve Tefazulî Mecmuası (İngilizceden genişletilerek tercüme),Nuri Paşa «Taşcızâde»,Erkân-ı harb,1307 (1891) tarihinde vefat etmiştir,,İstanbul'un Eyyüb semtindendir,,,,tamlık ve farklılık (integral-diferansiyel olabilir),tercüme,tercüme (genişletilmiş),,,İngilizce,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",İngilizceden genişletilerek tercüme edilmiştir.,285
riyaziye_0261,,Camiu'l-Ahkâm fî Mesâili'l-Has ve'l-Âmm,Osman Efendi «Kasımpaşalı Muvakkıt»,Osmanlı âlim ve riyaziyecilerinden; Kasımpaşa Camii muvakkiti,,,İstanbul'ludur,,,,hey'et-nücum (astronomi),telif,,,,,,,,,"Bir mukaddime, iki makale, bir hâtime üzerine mürettep hey'et-nücum (astronomiye) dair riyazî bir eserdir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Bir nüshası Bab-ı Âlî karşısındaki Beşir Ağa Kütübhanesinde mevcuttur.,285
riyaziye_0262,,Tenkîh-i Hesabi'n-Nücum fî Ma'rifeti'd-Derci ve'd-Dekayık,Osman Efendi «Kasımpaşalı Muvakkıt»,Osmanlı âlim ve riyaziyecilerinden,,,İstanbul'ludur,,,,hesab-ı nücum,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Nuruosmaniye Kütübhanesinde bir nüshası vardır.,285
riyaziye_0263,,Ta'lîmü'l-Kürre,Osman Sahib Efendi «Müneccimbaşı»,Âlim bir zat; tahsilini ikmalden sonra ilmiye mesleğinde yükselerek İstanbul pâyesine ve müneccimbaşılık me'murluğuna nail olmuştur; Dârü'l-Muallimîn'de riyazî ilimler muallimi idi,1280 (1863) tarihinde İstanbul'da irtihal etmiştir; babasının yanına defnedilmiştir,Hal tercemesi (ulemâ faslı)nda yazılı Palabıyık Mehmed Efendi'nin kardeşi olan Hoca Abdürrahim Efendi'nin oğludur,,,,Türkçe,küre (astronomi),telif,,,,,,,,,"On fasıl, bir hâtime üzerine tertib edilmiş Türkçe bir risaledir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,285
riyaziye_0264,,Ahkâmü'l-Emrâz ve Kolera,Osman Sahib Efendi «Müneccimbaşı»,"Müneccimbaşı, Dârü'l-Muallimîn'de riyazî ilimler muallimi",1280 (1863) tarihinde irtihal etmiştir,,,,,,"tıb, ahkâm",telif,,,,,,,,,Tıb'dan (Ahkâmü'l-Emrâz) ve (Kolera) isimlerinde basılmış eserleridir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,285
riyaziye_0265,,Esâmî-i Buldan,Osman Sahib Efendi «Müneccimbaşı»,Müneccimbaşı,1280 (1863) tarihinde irtihal etmiştir,,,,,,coğrafya,telif (yazma),,,,,,,,,"Coğrafyadan Avrupa, Asya ve Afrika kıtalarını içine alan matbu risaleleri ve Paris meridyenine göre muhtelif beldelerin (boylam ve enlemlerini) tûl ve arzlarını beyan edici ta'rifatlı matbu bir yazma eseridir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,285
riyaziye_0266,,Mesâhib-i Rumûz-ı Ashab-ı Rakam (genişletilmiş tercüme),Pîr Mahmud Sıdkı Efendi,Sultan İkinci Bâyezid devri fazilet sahibi riyaziyecilerinden; Hayreddin Efendi'nin talebesi,,,Edirne'lidir,Sultan İkinci Bâyezid devri,,,riyazî,tercüme (genişletilmiş),tercüme,Miftah-ı Künûz-ı Erbab-ı Kalem ve Mesâhib-i Rumûz-ı Ashab-ı Rakam,Hayreddin Efendi,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Üstadının (Miftah-ı Künûz-ı Erbab-ı Kalem ve Mesâhib-i Rumûz-ı Ashab-ı Rakam) isimindeki riyazî eserini genişleterek terceme etmiştir. Bir nüshası Şehid Ali Paşa Kütübhanesinde vardır.,286
riyaziye_0267,,Usûl-i Hendese,Rasih Bey,Bahriye Mektebinden yetişmiş Osmanlı riyaziyecilerinden; Bahriye Mektebi ile Dârü'ş-Şafaka'da muallimliği vardır,1329 (1913) tarihinde İstanbul'da irtihal etmiştir; Kandilli mezarlığına defnedilmiştir,,Rize'lidir,,,,hendese,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Basılmıştır. Ahlâkî faziletlerle muttasıf bir zat idi.,286
riyaziye_0268,,Hendese-i Resmiyye,Rasih Bey,Bahriye Mektebinden yetişmiş Osmanlı riyaziyecilerinden,1329 (1913) tarihinde irtihal etmiştir,,Rize'lidir,,,,hendese,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Basılmamıştır.,286
riyaziye_0269,,Müsellesat-ı Küreviye,Rasih Bey,Bahriye Mektebinden yetişmiş Osmanlı riyaziyecilerinden,1329 (1913) tarihinde irtihal etmiştir,,Rize'lidir,,,,müsellesat-ı küreviye,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Basılmamıştır.,286
riyaziye_0270,,Harita-i Bahriyye Ahz,Rasih Bey,Bahriye Mektebinden yetişmiş Osmanlı riyaziyecilerinden,1329 (1913) tarihinde irtihal etmiştir,,Rize'lidir,,,,deniz haritacılığı,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Basılmamıştır.,286
riyaziye_0271,,Fen-i Mesaha-i Bahriye,Rasih Bey,Bahriye Mektebinden yetişmiş Osmanlı riyaziyecilerinden,1329 (1913) tarihinde irtihal etmiştir,,Rize'lidir,,,,mesaha (deniz ölçümü),telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Başka bir zâtın imzası ile neşredilmiştir.,286
riyaziye_0272,,Suver-i Kevâkib,Rasih Bey,Bahriye Mektebinden yetişmiş Osmanlı riyaziyecilerinden,1329 (1913) tarihinde irtihal etmiştir,,Rize'lidir,,,,yıldız haritası,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Başka bir zatın imzası ile neşredilmiştir.,286
riyaziye_0273,,"Usûl-i Müsellesât-ı Müsteviye, Müsellesat-ı Müsteviye, Müsellesat-ı Küreviye, Mesâil-i Müsellesat, Mülâhhas Hendese, Mufassal Hendese, Fenn-i Mihanik, Lögaritmeli Usûl-i Müsellesat-ı Müsteviye ve Mesâili, Ticaret ve Ziraat Coğrafyası, Mülâhhas Coğrafya (eserler grubu)",Rif'at Paşa,Riyaziye ilimleri mütehassıslarından; Harbiye Mektebinden mezun olduktan sonra askerî hayatının büyük bir kısmını askerî ve mülkî mekteblerle şehzadelerin bazılarına muallimlik vazifesi ile geçirmiştir,1334 (1918) senesinde emekli olarak hayatını geçirirken Beylerbeyi'nde irtihal ederek Nakkaş Kabristanına defnedilmiştir,,Uşak'lıdır,,,,"müsellesat, hendese, mihanik (mekanik), coğrafya",telif ve tercüme,,,,,,,,,Bu cihetle pek çok talebe yetiştirmeğe ve birçok riyazî eserler te'lîf ve terceme etmeğe muvaffak olmuştur.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Basılmış eserleri topluca şu şekilde sıralanmıştır: (Usûl-i Müsellesât-ı Müsteviye), (Müsellesat-ı Müsteviye), (Müsellesat-ı Küreviye), (Mesâil-i Müsellesat), (Mülâhhas Hendese), (Mufassal Hendese), (Fenn-i Mihanik), (Lögaritmeli Usûl-i Müsellesat-ı Müsteviye ve Mesâili), (Ticaret ve Ziraat Coğrafyası), (Mülâhhas Coğrafya).",286
riyaziye_0274,,"Miftahu'l-Hendese, Cebir-i Adî, Cebir-i A'lâ, İlm-i Hey'et, Hisab-ı Muamelât, Coğrafya (eserler grubu)",Ragıp Paşa «Ferik Ahmed Ragıp Paşa»,Riyaziye ilimleri mütehassıslarından; Harbiye Mektebini bitirdikten sonra askerî hayatının büyük bir kısmını muallimlikle askerî mekteblerde geçirmiştir,"1335 (1919) tarihinde emekli olarak İstanbul'da irtihal etmiş, Eyyüb Sultan'da Siyavuş Paşa Türbesi yanına defnedilmiştir",Mıhçıoğlu Sarı Kadı Osman Zekî Efendi'nin oğludur,Kütahya'lıdır,,,,"hendese, cebir, hey'et, muamelat hesabı, coğrafya",telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Basılmış eserleri: (Miftahu'l-Hendese), (Cebir-i Adî), (Cebir-i A'lâ), (İlm-i Hey'et), (Hisab-ı Muamelât) ve (Coğrafya)'dır.",287
riyaziye_0275,,,Sakıp Mehmed Efendi «Hoca»,Osmanlı âlim ve riyaziyecilerinden; mühendishane kulesine konan büyük saat kendi elinin maharetidir; mühendishanenin parmakla gösterilen muallimlerinden idi,1228 (1813) tarihinde vefat etmiştir; Hazret-i Hâlid civarında Şeyhü'l-İslâm Hoca Saadeddin Efendi'nin medfun bulunduğu dergâhın yol kenarında biraderzâdesi Yakup Efendi'nin yanına defnedilmiştir,Sinop'da medfun Seyyid Bilâl Hazretlerinin neslinden olup biraderzâdesi Yakup Efendi'nin yanına defnedilmiştir,İstanbul'ludur,,,,,,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Eser adı belirtilmemiştir; biyografi metninde herhangi bir eser ismi zikredilmemiş, sadece Arapça ilimleri meşhur ulemadan Yâsincizâde Osman Efendi'den ve riyazî ilimleri de merhum Gelenbevî'den okuduğu belirtilmiştir. Mühendishane kulesine konan büyük saat kendi elinin maharetidir.",287
riyaziye_0276,,,Sıdkı Mustafa Efendi «Hacı»,Osmanlı riyaziyecilerinden,1183 (1770)'de Defter Emîni Vekili iken vefat etmiştir,,,,,,"hendese, mesaha",telif,,,,,,,Vezîr-i A'zam Ahmed Paşa'ya,,"Basit arazide miktarı ma'ruf olmayan sahaların nazar ile mesahası devlet işleri için önemli olduğundan, hendesî bürhanlardan birkaç eşkâl intizâ'ı ile kullanımı kolay bir alet icad edip bunu sayfada bir tuhfe (hediye) olarak sunduğunu anlatan bir mukaddime içerir.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Eser adı belirtilmemiştir. Bir kaç makale ve bir hatime üzerine mürettep olmak üzere Vezîr-i A'zam Ahmed Paşa'ya takdim ettiği riyazî eserinde, basit arazide miktarı ma'ruf olmayan sahaların ölçümü için hendesî bürhanlardan yararlanarak kolay kullanımlı bir alet icad ettiğini anlatmıştır.",287
riyaziye_0277,,"Mebhas-ı Savt, Mebhas-ı Elektrik-i Mıknatısı, Mebhas-ı Hararet-i Harekiyye, Mebhas-ı Câzibe-i Umumiye, Mebhas-ı Elektrikiyyet ve Şiariyyet, Hesâb-ı İhtimalî, Mebhas-ı Hareket-i Seyyalât, Hendese-i Tahliliyye, Mebhas-ı Nazariyye-i Temevvücat, Hey'et-i Riyaziye (yüksek riyaziye ders eserleri grubu)",Salih Zeki Bey,"Memleketin son zamanlarda yetiştirdiği meşhur riyaziyecilerden; Dârü'ş-Şafaka mezunu, Telgrafhane'de elektrik mühendisi, Paris'te bulunmuş, Maarif'te eski rasathane müdürü, Mülkiye Mektebi ve Darü'l-Fünûn'da Hikmet-i Tabiiyye ve Riyâziyât-ı Âliye müderrisi, İstanbul Darü'l-Fünûnu Riyaziyat Şubesi kurucusu",2 Temmuz 1337 (1921) tarihinde İstanbul'da vefat etmiştir,,İstanbul'da Cibali semtinde Küçükmustafapaşa Mahallesinde doğmuştur,,,,"yüksek riyaziye, fizik, hikmet-i tabiiyye",telif (ders kitapları),,,,,,,,,İlk eserleri lise mekteblerinde tedris olunan mufassal ve muhtasar «Hikmet-i Tabiiye»leridir. Onlardan sonra yüksek riyaziyeye müteallik eserleri gelir ki Darü'l-Fünûn (Üniversite'de) okuttuğu derslerden müteşekkildir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Mektepten me'zun olduktan sonra Telgrafhane'ye me'mur olmuş, bir müddet sonra Paris'e gönderilerek elektrik mühendisi sıfatı ile yurda dönmüştür. İlk tedrisatı Dârü'ş-Şafaka'da «Cebr-i A'lâ» (Yüksek matematik) ile başlamış ve yüksek riyaziyenin memleketimizde ta'mim ve intişarına pek büyük hizmet etmiştir. Telgrafhane'deki hizmetini terkederek Maarif'e geçmiş ve bir müddet eski rasathane'ye müdür olmuştur. İlmî hayata atılarak vefatına kadar Mülkiye Mektebi ve Dârü'l-Fünûn'da müteamadiyen «Hikmet-i Tabiiyye» ve «Riyâziyât-ı Âliye» tedrisatı ile meşgul olmuştur. İstanbul Dârü'l-Fünûn'unda «Riyaziyat Şubesi»nin kurucusudur. 1300 (1884) tarihinden itibaren Türk gençliğinin yüksek riyaziye tedrisatından istifadesi hususunda merhum Salih Zeki'nin gayret ve himmeti hiç bir şeyle mukayese olunamaz. Meslektaşı ve mesai arkadaşı Mehmet İzzet Beyefendi tarafından talep üzerine ihda ve irsal edilen bilgilere dayanılarak yazılmıştır (dipnot).",288
riyaziye_0278,,Kamus-ı Riyaziyat,Salih Zeki Bey,Riyaziyeci,2 Temmuz 1337 (1921),,İstanbul'ludur,,,,"riyaziye lügatı, ansiklopedi",telif,,,,,,dört cild,,,Riyaziye Lügatı olup «İfnâ» kelimesine kadar yazılmış ve basılmıştır. Üst tarafı basılmamış olup Maarif Nezareti tarafından satın alınmışsa da henüz basılıp ikmal olunmamıştır. Bu eserlerin başlıcaları dört cild üzerine tertib edilmiş diğer eserleridir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Salih Zeki'nin tedkik ve tetebbuat mahsulü olarak vücuda getirdiği eserler ilmî kudretinin en kat'î delilidir. Merhum riyaziyede hakkı ile üstad idi. İlim sahasında kendisine has veciz bir üslubun kurucusudur. Dilimize naklettiği eserlerde gösterdiği söz kolaylığı ve selislik herkes tarafından anlaşılabilir bir mertebe idi.,289
riyaziye_0279,,Âsâr-ı Bâkıyye,Salih Zeki Bey,Riyaziyeci,2 Temmuz 1337 (1921),,İstanbul'ludur,,,,riyaziye tarihi,telif,,,,,,,,,Riyaziyenin her şubesine dâir muhtelif zamanlarda yazılmış olan ana kitapları esas ittihaz ederek şark âlimlerinin eski Yunan riyaziyesi üzerine neler ilâve ettiklerini ve bunları garplılara ne derecede teslim ettiklerini bildirmek maksadı ile yazılmış ve «Kamus-u Riyaziyat»a bir mukaddime teşkil etmiştir. «Resimli Gazete» 1312 (1896) senesinden sonra Salih Zeki'nin idaresinde intişar ederek zikrolunan saha üzerinde müteaddit makaleler ile süslüdür.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,289
riyaziye_0280,,"İlmin Kıymeti, Felsefe-i İlmiyye, Felsefe-i Ahlâkiyeler, İlim ve Faraziye (felsefe eserleri grubu)",Salih Zeki Bey,Riyaziyeci,2 Temmuz 1337 (1921),,İstanbul'ludur,,,,ilim felsefesi,telif,,,,,,,,,"Kitap şeklinde felsefeye dâir neşrolunan eserleri: (İlmin Kıymeti), (Felsefe-i İlmiyye), (Felsefe-i Ahlâkiyeler) ve (İlim ve Faraziye)'dir. Bu kitaplar bir kaç defa okunmadıkça muhteviyatındaki ulvî maksatlar anlaşılmaz.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,289
riyaziye_0281,,Mîzân-ı Tefekkür,Salih Zeki Bey,Riyaziyeci,2 Temmuz 1337 (1921),,İstanbul'ludur,,,,mantık,telif,,,,,,,,,Riyazî bir fikir ile yazılmış mantıktır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,289
riyaziye_0282,,"Şahsiyet, Auguste Comte-Ogüst Kont, Ulûm'de Serbestî-i Mübadele, Riyazî Mantık Hakkında Bir Mektub, İskolâstik (Dârü'ş-Şafaka, İktisadiyat ve Dârü'l-Fünûn mecmualarında çıkan makaleler grubu)",Salih Zeki Bey,Riyaziyeci,2 Temmuz 1337 (1921),,İstanbul'ludur,,,,makale,makale,,,,,,,,,"(Dârü'ş-Şafaka), (İktisadiyat) ve (Dârü'l-Fünûn) mecmualarında intişar etmiş makalelerinden en mühimleri: (Şahsiyet), (Auguste Comte-Ogüst Kont), (Ulûm'de Serbestî-i Mübadele), (Riyazî Mantık Hakkında Bir Mektub) ve (İskolâstik), (Riyaziyede yüksek ve muhtelif meslekler üzerine Dârü'l-Fünûn'da verdiği konferans zabıtları)dır.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Salih Zeki hesaba dâir eser yazmamıştır. Riyaziyenin ilk başlangıçları olan hendese, kozmoğrafya ve cebir'e taallûk eden eserleri sırf tercemeden ibaret olup yüksek riyaziyeye ait eserleri kadar kıymet ve ehemmiyeti haiz değildir. Tabiat itibarı ile ahlâklı, mütebessim, sohbeti müessir ve lâtif bir zattı. İlmî kıymeti Avrupalı riyaziyecilerden meşhur Dö Lamber ile mukayese olunabilir. Memleketimizde riyaziyeye ait düşüncenin yeni ve ilmî ıstılahların te'sis ve takririnde büyük bir rol oynamış bir simâdır.",289
riyaziye_0283,,Melekûtî (1. cild),Safvet Paşa,"Riyazî ilimlerden, hususî ile astronomi şubesinde vukuf sahibi bir zat; Harbiye Mektebinden erkân-ı harblikle me'zun olmuş, sonra da uzun müddet Kuleli Askerî Lisesinde tedris ile uğraşmış ve bilahare Suriye'ye gönderilerek askerî vazifeleri ile meşgul olmuştur",1329 (1911) senesinde emekli olarak vefat etmiştir; Eyyüb Sultan'da Kırık Merdiven Kabristanına defnedilmiştir,,İstanbul'ludur,,,,"hey'et, istilahlar",telif,,,,,,1. cild (basılan); 2. cild de mevcuttur,,,Bilhassa istilahlar hakkındaki derin araştırmalarının semeresi olmak üzere hey'et ilminden (Melekûtî) ismini verdiği mufassal eserinin birinci cildini basmağa muvaffak olmuştur.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",İstanbul'a avdetinden biraz sonra yani 1329 (1911) senesinde emekli olarak vefat etmiştir.,290
riyaziye_0284,,Melekûtî (2. cild),Safvet Paşa,"Riyazî ilimlerden, astronomi şubesinde vukuf sahibi",1329 (1911),,İstanbul'ludur,,,,hey'et,telif,cilt,Melekûtî (1. cild),Safvet Paşa,,,2. cild,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,290
riyaziye_0285,,Lehçe-i Hey'et,Safvet Paşa,"Riyazî ilimlerden, astronomi şubesinde vukuf sahibi",1329 (1911),,İstanbul'ludur,,,,hey'et lügatı,tercüme,tercüme,,,Fransızca,,,,,Fransızcadan terceme edilmiştir.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,290
riyaziye_0286,,Erkân-ı Hey'et,Safvet Paşa,"Riyazî ilimlerden, astronomi şubesinde vukuf sahibi",1329 (1911),,İstanbul'ludur,,,,"hey'et, kız mektebleri ders kitabı",telif,,,,,,,,,Kız mekteblerine mahsustur.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,290
riyaziye_0287,,Müsellesat-ı Küreviye,Safvet Paşa,"Riyazî ilimlerden, astronomi şubesinde vukuf sahibi",1329 (1911),,İstanbul'ludur,,1298 (1880),,müsellesat-ı küreviye,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Dârü'ş-Şafaka için 1298 (1880) tarihinde Mihran matbaasında basılmıştır.,290
riyaziye_0288,,Hey'et-i İlmiye,Safvet Paşa,"Riyazî ilimlerden, astronomi şubesinde vukuf sahibi",1329 (1911),,İstanbul'ludur,,1298 (1880),,hey'et,telif,,,,,,,,,,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",1298 (1880)'de Harbiye Mektebi matbaasında basılmıştır.,290
riyaziye_0289,,Muhît,Seydi Ali Reis «Galatalı»,"Meşhur Osmanlı denizcisi, edebiyatçı ve riyaziyecisi; Galata Tersanesi Kethüdâsı Hüseyin Reis'in oğlu, dededen babaya soyca gemici; Barbaros Hayreddin Paşa ve sair bahriye kumandanları ile müteaddit seferlerde bulunmuş; Piri Reis'in yerine Kaptan-ı Deryâ (Deniz Kuvvetleri Komutanı) tayin olunmuştur",970 (1563) tarihinde Diyarbakır Defterdârı iken vefat etmiştir,Galata Tersanesi Kethüdâsı Hüseyin Reis'in oğlu,Aslen Sinob'ludur,,,,"denizcilik, astronomi, coğrafya",telif,,,,,,,,,"Baştarafı astronomi ilminin kaidelerinden, aşağı tarafı Hind Okyanusu ile kısımlarından olan Kızıldeniz, Aden Körfezi, Fars Denizi ve Umman Denizinin durumunu hikâye eden bir eserdir. Baron Hammer tarafından Almancaya terceme olunarak Viyana'da neşredilmiştir. Ayrıca dört senelik maceralı hayatını hikâye eden bir seyahatnamesi de İkdam Matbaası tarafından basılmıştır.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı","Denizciliğin her durumunu görmüş geçirmiş, o zamana göre denizcilikte yed-i tûlâ sahibi olmuştu. Şiirlerinde «Kâtibî» mahlasını kullanırdı. Umman ve Hind Okyanusunda dolaştıktan sonra İstanbul'a avdetle Diyarbakır Defterdârı iken vefat etmiştir. Oğlunun da bu kitabı genişletip tezyil yolunda (Mir'âtü'l-Kâinat fi'l-Ameli bi'l-Âlâti'l-Felekiyye) isminde makbul bir eseri olduğu gibi maarif erbabından Mehmed Emin ibn-i el-Hac Abdürrahim Efendi tarafından da 27 maksat üzerine tertib edilmiş Arapça (Makasıdu'l-Celiyye fî Hılli'l-Âlâti'l-İrtifaiyye) isminde bir şerhi vardır.",290
riyaziye_0290,,Mir'âtü'l-Memâlik,Seydi Ali Reis «Galatalı»,"Meşhur Osmanlı denizcisi, edebiyatçı ve riyaziyecisi",970 (1563) tarihinde vefat etmiştir,,Aslen Sinob'ludur,,,,seyahatname,telif,,,,,,,,,Dört senelik maceralı hayatını hikâye eden bir seyahatnamesidir. Almancaya terceme olunarak Viyana'da neşredildiği gibi İkdam Matbaası tarafından da basılmıştır. Bu nefis eserin el yazısı ile muharrer bir kopyasının Napoli Kütübhanesinde mevcud olduğu Avrupalı müverrihlerin rivayetlerine atfen (Esfar-ı Bahriye-i Osmaniye) adlı kıymetli eseri de mezkûrdur. Almanca'ya terceme olunan nüshası da 1815'te Berlin'de basılmıştır.,"Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",Yeniçeri Ocağına mensup olup 960 (1553)'da İstanbul'da vefat ederek Sütlüce'de hayat tercemesi yukarıda geçen Cemaleddin İshak Karamanî Türbesi avlusuna defnedilen Turnacıbaşı-Zâde Yetim Ali Çelebi bu seyahatte beraber bulunarak manzum bir seyahatname yazmıştır (dipnot).,291
riyaziye_0291,,"Risaletün fî'l-Usturlâb, Rub'u Mecîb, Amelü Darbı bi'l-Cîb, Mukantarat, Dâiretü'l-Mu'del, Zâtü'l-Kürsî imali hakkında risaleler (eserler grubu)",Seydi Ali Reis «Galatalı»,"Meşhur Osmanlı denizcisi, edebiyatçı ve riyaziyecisi",970 (1563) tarihinde vefat etmiştir,,Aslen Sinob'ludur,,,,"usturlab, rub'u mecîb, mukantarat",telif,,,,,,,,,"(Usturlâb), (Rub'u Mecîb), (Amelü Darbı bi'l-Cîb), (Mukantarat), (Dâiretü'l-Mu'del), (Zâtü'l-Kürsî) imali hakkında beş makale, 120 bab üzerine Türkçe (Mir'âtü'l-Kâinat) isminde astronomiden mu'teber bir te'lif eseri vardır ki bir nüshası Ayasofya Kütübhanesinde vardır.","Bursalı Mehmed Tâhir, Osmanlı Müellifleri Eserinin 3. cild, Riyaziyeciler Faslı",,291
